Transaction_ID,Transaction_Date,Amount,Account_type,Category,Business_unit,Region,Customer_ID,Vendor_ID,Valid_Status,Transaction_Type,Description
TRX106211,2022-11-12,-76878.67,Expense,Marketing,Enterprise,South,,VEND1056,Valid,Vendor Transaction,Report produce society same.
TRX106212,2022-04-01,-39889.03,Expense,Supplies,Online,West,,VEND1053,Valid,Vendor Transaction,Bed physical laugh Democrat.
TRX106213,2023-03-01,98872.41,Revenue,Service,Enterprise,West,CUST10061,,Valid,Customer Transaction,Win phone memory prove final.
TRX106214,2023-02-11,58194.32,Revenue,Service,Online,West,CUST10060,,Valid,Customer Transaction,Sport citizen individual tax success tell.
TRX106215,2022-06-30,20686.95,Equity,Equity,Enterprise,West,,,Review,Vendor Transaction,Professor eight business decision machine keep agreement west.
TRX106216,2022-01-31,162284.02,Revenue,Product,Enterprise,South,CUST10204,,Valid,Customer Transaction,Style despite wish various financial choice.
TRX106217,2022-07-13,173080.12,Revenue,Subscription,Enterprise,East,CUST10346,,Valid,Customer Transaction,Talk you speak Republican capital interview.
TRX106218,2023-05-25,144883.12,Revenue,Subscription,Enterprise,East,CUST10221,,Valid,Customer Transaction,Significant special difficult find.
TRX106219,2023-11-20,150036.61,Revenue,Service,Retail,South,CUST10362,,Valid,Customer Transaction,Perhaps charge someone wish.
TRX106220,2023-01-12,112107.06,Revenue,Product,Enterprise,North,CUST10326,,Valid,Customer Transaction,Idea change sing body amount bring.
TRX106221,2023-04-22,-46727.12,Expense,Marketing,Enterprise,South,,VEND1058,Valid,Vendor Transaction,Student education knowledge main view loss society.
TRX106222,2023-09-09,146884.57,Revenue,Subscription,Retail,North,CUST10236,,Valid,Customer Transaction,Boy successful manage fish increase hospital figure.
TRX106223,2022-08-07,-27682.47,Expense,Supplies,Enterprise,North,,VEND1005,Valid,Vendor Transaction,Hold personal woman major year writer interesting.
TRX106224,2023-01-10,20566.77,Equity,Equity,Enterprise,North,,,Review,Vendor Transaction,Myself note scientist shake gas wall yes.
TRX106225,2022-05-10,15090.97,Asset,Asset,Online,East,,,Review,Vendor Transaction,Like tonight price man guess cell.
TRX106226,2022-03-14,18449.89,Asset,Asset,Online,West,,,Review,Vendor Transaction,Cut statement local.
TRX106227,2023-03-05,-17661.62,Expense,Rent,Enterprise,North,,VEND1023,Valid,Vendor Transaction,Camera station line.
TRX106228,2022-12-24,-41769.91,Expense,Rent,Retail,East,,VEND1114,Valid,Vendor Transaction,Someone when recently policy court debate six.
TRX106229,2022-05-09,-47384.71,Expense,Rent,Retail,North,,VEND1085,Valid,Vendor Transaction,Truth avoid pressure spend.
TRX106230,2022-09-27,11008.18,Asset,Asset,Enterprise,South,,,Review,Vendor Transaction,Market cost agree card west.
TRX106231,2023-01-02,-62315.52,Expense,Supplies,Enterprise,North,,VEND1005,Valid,Vendor Transaction,Investment sometimes then truth.
TRX106232,2023-01-26,305622.13,Revenue,Product,Online,North,CUST10334,,Valid,Customer Transaction,Stage ask after street Congress.
TRX106233,2022-03-13,-45461.48,Expense,Other,Online,West,,VEND1063,Valid,Vendor Transaction,Life member dark environment stand lose field.
TRX106234,2023-05-12,109947.29,Revenue,Subscription,Enterprise,East,CUST10133,,Valid,Customer Transaction,Executive when same town project.
TRX106235,2023-11-05,188730.94,Revenue,Subscription,Online,North,CUST10078,,Valid,Customer Transaction,Fly very hard art.
TRX106236,2023-06-08,142405.98,Revenue,Service,Retail,South,CUST10036,,Valid,Customer Transaction,Condition bank military town sell stay production mind.
TRX106237,2022-07-22,93918.41,Revenue,Subscription,Online,South,CUST10028,,Valid,Customer Transaction,Instead value officer continue figure.
TRX106238,2022-04-12,229515.37,Revenue,Subscription,Retail,North,CUST10338,,Valid,Customer Transaction,Girl federal check PM national product rest name.
TRX106239,2022-01-30,176519.58,Revenue,Service,Online,South,CUST10147,,Valid,Customer Transaction,Per through my believe pass.
TRX106240,2023-12-29,238903,Revenue,Subscription,Enterprise,South,CUST10277,,Valid,Customer Transaction,Task kid indeed ten.
TRX106241,2022-06-30,201586.68,Revenue,Product,Online,West,CUST10268,,Valid,Customer Transaction,Financial rock report born activity war list race.
TRX106242,2023-07-27,165238.7,Revenue,Service,Enterprise,East,CUST10328,,Valid,Customer Transaction,Ability least design girl.
TRX106243,2023-06-11,133290.64,Revenue,Product,Retail,East,CUST10020,,Valid,Customer Transaction,Whether up across onto let.
TRX106244,2023-04-05,114587.35,Revenue,Subscription,Retail,South,CUST10152,,Valid,Customer Transaction,Enter report worry born try world official.
TRX106245,2023-09-17,190374.45,Revenue,Service,Enterprise,West,CUST10187,,Valid,Customer Transaction,Though degree now view never.
TRX106246,2023-09-15,116772.24,Revenue,Subscription,Online,South,CUST10109,,Valid,Customer Transaction,Stock everything into.
TRX106247,2023-02-15,187153.22,Revenue,Product,Enterprise,South,CUST10241,,Valid,Customer Transaction,Visit seem require word.
TRX106248,2023-01-31,140382.11,Revenue,Service,Enterprise,East,CUST10285,,Valid,Customer Transaction,Case idea allow maybe option performance strong.
TRX106249,2023-08-02,133673.59,Revenue,Product,Enterprise,North,CUST10294,,Valid,Customer Transaction,Administration include short increase radio city.
TRX106250,2023-08-16,-37310.17,Expense,Marketing,Enterprise,West,,VEND1055,Valid,Vendor Transaction,Rock down property make product strategy.
TRX106251,2022-03-23,143347.17,Revenue,Service,Retail,West,CUST10040,,Valid,Customer Transaction,Huge with travel movement measure special.
TRX106252,2022-06-29,-56182.29,Expense,Supplies,Online,North,,VEND1000,Valid,Vendor Transaction,Behavior available choose enjoy.
TRX106253,2022-02-05,-50966.33,Expense,Marketing,Online,North,,VEND1094,Valid,Vendor Transaction,Challenge bring professional hotel your.
TRX106254,2023-04-25,74931.55,Revenue,Service,Enterprise,North,CUST10174,,Valid,Customer Transaction,All quality real network.
TRX106255,2023-04-19,-32620.22,Expense,Marketing,Enterprise,South,,VEND1106,Valid,Vendor Transaction,Of somebody bill first.
TRX106256,2023-09-11,-19573.07,Expense,Rent,Retail,North,,VEND1116,Valid,Vendor Transaction,Property someone window left next get.
TRX106257,2023-11-26,-52056.9,Expense,Other,Enterprise,East,,VEND1074,Valid,Vendor Transaction,Wish grow event positive indicate tell.
TRX106258,2023-10-05,232997.98,Revenue,Subscription,Enterprise,North,CUST10307,,Valid,Customer Transaction,Us yet amount wish grow financial.
TRX106259,2023-12-13,162341.91,Revenue,Product,Online,West,CUST10248,,Valid,Customer Transaction,Cell let treatment property expert.
TRX106260,2023-03-03,-29032.66,Expense,Other,Retail,West,,VEND1095,Valid,Vendor Transaction,Page sister reason federal feel.
TRX106261,2022-12-12,19786.54,Equity,Equity,Enterprise,South,,,Review,Vendor Transaction,Song next left drive door state adult short.
TRX106262,2023-05-01,-52145.35,Expense,Rent,Retail,North,,VEND1022,Valid,Vendor Transaction,Not line fly.
TRX106263,2023-06-22,100283.62,Revenue,Product,Retail,East,CUST10058,,Valid,Customer Transaction,Year us memory also itself night.
TRX106264,2022-04-05,24766.27,Asset,Asset,Online,South,,,Review,Vendor Transaction,Gas issue unit.
TRX106265,2022-04-16,208834.02,Revenue,Service,Retail,West,CUST10097,,Valid,Customer Transaction,Each term certainly every sell change kitchen week.
TRX106266,2023-02-22,136475.53,Revenue,Service,Online,South,CUST10075,,Valid,Customer Transaction,On bad treatment bit situation.
TRX106267,2023-02-02,121041.11,Revenue,Subscription,Online,West,CUST10276,,Valid,Customer Transaction,Away arm lawyer add form.
TRX106268,2022-10-02,187181.79,Revenue,Subscription,Retail,East,CUST10279,,Valid,Customer Transaction,Stay we something pay.
TRX106269,2022-03-15,249954.46,Revenue,Subscription,Online,South,CUST10097,,Valid,Customer Transaction,Remember group nature my book.
TRX106270,2023-02-08,223516.72,Revenue,Service,Retail,West,CUST10253,,Valid,Customer Transaction,Hold feeling get soldier my out heart.
TRX106271,2023-05-24,188095.35,Revenue,Product,Enterprise,West,CUST10034,,Valid,Customer Transaction,Drug item financial major building agree group.
TRX106272,2023-06-01,-29516.46,Expense,Rent,Retail,East,,VEND1021,Valid,Vendor Transaction,Family city must hot however.
TRX106273,2022-01-18,-53728.43,Expense,Utilities,Retail,West,,VEND1059,Valid,Vendor Transaction,Fight board get everyone east.
TRX106274,2023-09-19,130344.16,Revenue,Product,Enterprise,North,CUST10214,,Valid,Customer Transaction,Cause arm deep degree that best.
TRX106275,2023-12-13,277667.2,Revenue,Service,Online,South,CUST10016,,Valid,Customer Transaction,Another college hear defense pressure drug ever.
TRX106276,2022-07-06,-38061.76,Expense,Rent,Online,South,,VEND1055,Valid,Vendor Transaction,Try read door east guy.
TRX106277,2023-01-07,-53785.1,Expense,Utilities,Enterprise,South,,VEND1004,Valid,Vendor Transaction,Whether certainly main government service.
TRX106278,2023-11-20,-68690.8,Expense,Utilities,Enterprise,East,,VEND1007,Valid,Vendor Transaction,Weight everybody bit address enter.
TRX106279,2023-09-15,116054.54,Revenue,Service,Retail,East,CUST10144,,Valid,Customer Transaction,Billion production sell field whose sport cold by.
TRX106280,2023-01-02,-30556.99,Expense,Supplies,Retail,North,,VEND1000,Valid,Vendor Transaction,National probably home develop.
TRX106281,2023-07-15,119446.56,Revenue,Product,Enterprise,West,CUST10263,,Valid,Customer Transaction,Dog role film beautiful.
TRX106282,2023-01-03,-19537.5,Expense,Supplies,Online,West,,VEND1102,Valid,Vendor Transaction,Number decision argue least threat authority dark but.
TRX106283,2022-11-01,-57941.64,Expense,Supplies,Enterprise,South,,VEND1095,Valid,Vendor Transaction,Stage official Republican social.
TRX106284,2023-07-21,-46374.1,Expense,Supplies,Retail,North,,VEND1065,Valid,Vendor Transaction,Nor station why represent party.
TRX106285,2023-02-26,131882.37,Revenue,Subscription,Online,West,CUST10241,,Valid,Customer Transaction,Democratic picture agency article president.
TRX106286,2022-07-06,172277.14,Revenue,Subscription,Enterprise,North,CUST10293,,Valid,Customer Transaction,Process set court four like west.
TRX106287,2022-04-02,-20742.07,Expense,Payroll,Retail,East,,VEND1017,Valid,Vendor Transaction,Population bag source movement.
TRX106288,2023-03-29,-75049.33,Expense,Payroll,Enterprise,North,,VEND1088,Valid,Vendor Transaction,Detail score special drug carry miss.
TRX106289,2023-10-29,236904.89,Revenue,Subscription,Retail,North,CUST10285,,Valid,Customer Transaction,Product news such choose dark network rich.
TRX106290,2023-06-14,117627.77,Revenue,Service,Enterprise,East,CUST10275,,Valid,Customer Transaction,Mission reason hundred product necessary.
TRX106291,2023-06-25,-37234.7,Expense,Rent,Enterprise,East,,VEND1038,Valid,Vendor Transaction,Information recent child amount.
TRX106292,2023-10-08,106092.44,Revenue,Service,Retail,South,CUST10000,,Valid,Customer Transaction,Hundred add ago throw ability garden decide.
TRX106293,2022-04-26,209670.67,Revenue,Subscription,Online,North,CUST10151,,Valid,Customer Transaction,Eight popular hair whole indeed bit here.
TRX106294,2022-07-04,-47247.29,Expense,Supplies,Enterprise,North,,VEND1083,Valid,Vendor Transaction,New increase management visit grow tree simple.
TRX106295,2022-08-25,14598.17,Asset,Asset,Online,East,,,Review,Vendor Transaction,Through perhaps guy pay.
TRX106296,2023-02-20,257624.16,Revenue,Product,Retail,South,CUST10261,,Valid,Customer Transaction,Read interesting lead should building.
TRX106297,2022-04-05,217772.22,Revenue,Service,Enterprise,North,CUST10247,,Valid,Customer Transaction,His day season economic city suddenly idea.
TRX106298,2023-03-09,-56525.05,Expense,Other,Retail,North,,VEND1098,Valid,Vendor Transaction,Recently see daughter stage establish.
TRX106299,2023-10-07,208409.63,Revenue,Subscription,Online,West,CUST10174,,Valid,Customer Transaction,Within task trip participant power property since hospital.
TRX106300,2022-10-07,202103.38,Revenue,Service,Retail,South,CUST10043,,Valid,Customer Transaction,Million art assume bag.
TRX106301,2022-05-18,-35369.23,Expense,Marketing,Retail,East,,VEND1109,Valid,Vendor Transaction,Collection tough close image.
TRX106302,2023-02-20,131506.25,Revenue,Subscription,Online,West,CUST10214,,Valid,Customer Transaction,Have others mother film every term language.
TRX106303,2022-11-14,200793.2,Revenue,Product,Retail,West,CUST10101,,Valid,Customer Transaction,Game radio several security forget evidence market.
TRX106304,2022-06-20,-36158.81,Expense,Rent,Retail,East,,VEND1017,Valid,Vendor Transaction,Real class fine pass her manager part note.
TRX106305,2023-04-07,16552.07,Liability,Liability,Online,North,,,Review,Vendor Transaction,Old case food create college.
TRX106306,2023-06-23,169866.91,Revenue,Subscription,Retail,East,CUST10162,,Valid,Customer Transaction,Since discuss size teach the.
TRX106307,2023-10-19,17447.79,Asset,Asset,Retail,West,,,Review,Vendor Transaction,Seem page whatever environmental something cut serious.
TRX106308,2022-10-03,145189.8,Revenue,Product,Online,East,CUST10122,,Valid,Customer Transaction,Minute can get significant eight whose bag.
TRX106309,2023-11-09,-51205.29,Expense,Marketing,Enterprise,South,,VEND1106,Valid,Vendor Transaction,Suffer open imagine ahead watch order.
TRX106310,2023-08-20,216442.05,Revenue,Service,Enterprise,North,CUST10138,,Valid,Customer Transaction,Page eight skin pay.
TRX106311,2022-12-19,95638.92,Revenue,Subscription,Online,North,CUST10203,,Valid,Customer Transaction,Important region worker bed candidate detail.
TRX106312,2023-02-02,-58949.28,Expense,Marketing,Enterprise,East,,VEND1071,Valid,Vendor Transaction,Piece ok second believe.
TRX106313,2022-02-24,79555.37,Revenue,Subscription,Retail,North,CUST10068,,Valid,Customer Transaction,Maintain list bring member position power.
TRX106314,2022-04-15,-81301.62,Expense,Other,Online,North,,VEND1073,Valid,Vendor Transaction,Model hair start not.
TRX106315,2023-09-09,131998.27,Revenue,Service,Enterprise,South,CUST10181,,Valid,Customer Transaction,Carry capital others end three.
TRX106316,2022-12-28,147998.29,Revenue,Subscription,Enterprise,South,CUST10069,,Valid,Customer Transaction,Central difficult act democratic than.
TRX106317,2022-04-05,-15904.41,Expense,Other,Retail,East,,VEND1020,Valid,Vendor Transaction,Pressure recognize effort entire wait one.
TRX106318,2022-03-12,-61034.56,Expense,Marketing,Online,South,,VEND1045,Valid,Vendor Transaction,Discuss again local week quite.
TRX106319,2022-02-19,108891.31,Revenue,Subscription,Online,South,CUST10142,,Valid,Customer Transaction,Between difficult thought economy social reality evidence.
TRX106320,2023-09-01,121699.9,Revenue,Subscription,Retail,East,CUST10173,,Valid,Customer Transaction,Current while share word.
TRX106321,2022-04-05,196234.72,Revenue,Product,Online,East,CUST10148,,Valid,Customer Transaction,Cup defense recognize.
TRX106322,2023-12-18,-50024.91,Expense,Supplies,Retail,North,,VEND1074,Valid,Vendor Transaction,Anyone month east thing character buy executive product.
TRX106323,2022-07-19,-33402.51,Expense,Other,Enterprise,West,,VEND1006,Valid,Vendor Transaction,What try since amount.
TRX106324,2023-06-12,34676.33,Asset,Asset,Enterprise,East,,,Review,Vendor Transaction,Push part interest watch.
TRX106325,2023-11-08,-70777.82,Expense,Marketing,Enterprise,West,,VEND1040,Valid,Vendor Transaction,Situation successful watch detail.
TRX106326,2022-11-10,130619.63,Revenue,Subscription,Online,West,CUST10161,,Valid,Customer Transaction,Rise drive those something your authority decision.
TRX106327,2022-06-24,182158.13,Revenue,Product,Online,West,CUST10209,,Valid,Customer Transaction,Modern music between base food lose add.
